fine_platform,fine_table,fine_record_id,fine_account,fine_source_file,fine_time_start,fine_time_end,fine_time_granularity,fine_date,record_type,title,series_title,season_number,episode_number,episode_title,movie_title,title_missing
prime_video,prime_video_watch_history_public,prime_video_000314,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Zaman Çarkı,Zaman Çarkı,2,5,Bloody Mary,,false
prime_video,prime_video_watch_history_public,prime_video_000315,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Zaman Çarkı,Zaman Çarkı,2,4,Phantom Traveler,,false
prime_video,prime_video_watch_history_public,prime_video_000316,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Zaman Çarkı,Zaman Çarkı,2,3,Dead in the Water,,false
prime_video,prime_video_watch_history_public,prime_video_000317,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Zaman Çarkı,Zaman Çarkı,2,2,Wendigo,,false
prime_video,prime_video_watch_history_public,prime_video_000318,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Zaman Çarkı,Zaman Çarkı,2,1,Pilot,,false
prime_video,prime_video_watch_history_public,prime_video_000319,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Zaman Çarkı,Zaman Çarkı,2,6,Merhametsiz Gözler,,false
prime_video,prime_video_watch_history_public,prime_video_000320,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Reacher,Reacher,3,8,Bitmemiş İş,,false
prime_video,prime_video_watch_history_public,prime_video_000321,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Reacher,Reacher,3,7,Los Angeles Hikâyesi,,false
prime_video,prime_video_watch_history_public,prime_video_000322,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Reacher,Reacher,3,6,Sudaki Duman,,false
prime_video,prime_video_watch_history_public,prime_video_000323,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Reacher,Reacher,3,5,Güreş,,false
prime_video,prime_video_watch_history_public,prime_video_000324,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Reacher,Reacher,3,4,Dominique,,false
prime_video,prime_video_watch_history_public,prime_video_000325,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Reacher,Reacher,3,3,Mermili İki Numara,,false
prime_video,prime_video_watch_history_public,prime_video_000326,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Reacher,Reacher,3,2,Kamyoncu,,false
prime_video,prime_video_watch_history_public,prime_video_000327,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Reacher,Reacher,3,1,İkna,,false
prime_video,prime_video_watch_history_public,prime_video_000328,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Reacher,Reacher,3,5,Damane,,false
prime_video,prime_video_watch_history_public,prime_video_000329,,source_000001,2025-01-31,2025-01-31,date,2025-01-31,episode,Gizli Seviye,Gizli Seviye,1,7,Crossfire: İyi Çatışma,,false
prime_video,prime_video_watch_history_public,prime_video_000330,,source_000001,2025-01-24,2025-01-24,date,2025-01-24,episode,Gizli Seviye,Gizli Seviye,1,6,PAC-MAN: Daire,,false
prime_video,prime_video_watch_history_public,prime_video_000331,,source_000001,2025-01-24,2025-01-24,date,2025-01-24,episode,Gizli Seviye,Gizli Seviye,1,5,Warhammer 40.000: Ve Onlar Korku Nedir Bilmeyecek,,false
prime_video,prime_video_watch_history_public,prime_video_000332,,source_000001,2025-01-24,2025-01-24,date,2025-01-24,episode,Gizli Seviye,Gizli Seviye,1,4,Unreal Tournament: Xan,,false
prime_video,prime_video_watch_history_public,prime_video_000333,,source_000001,2025-01-24,2025-01-24,date,2025-01-24,episode,Gizli Seviye,Gizli Seviye,1,3,New World: Bir Zamanların ve Geleceğin Kralı,,false
prime_video,prime_video_watch_history_public,prime_video_000334,,source_000001,2025-01-24,2025-01-24,date,2025-01-24,episode,Gizli Seviye,Gizli Seviye,1,2,Sifu: Bir Hayat Alır,,false
prime_video,prime_video_watch_history_public,prime_video_000335,,source_000001,2025-01-24,2025-01-24,date,2025-01-24,episode,Gizli Seviye,Gizli Seviye,1,1,Zindanlar ve Ejderhalar: Kraliçe'nin Beşiği Spider-Man: Across The Spider-Verse,,false
prime_video,prime_video_watch_history_public,prime_video_000336,,source_000001,2025-01-07,2025-01-07,date,2025-01-07,movie,,,,,,,true
prime_video,prime_video_watch_history_public,prime_video_000337,,source_000001,2025-01-07,2025-01-07,date,2025-01-07,movie,Men in Black,,,,,Men in Black,false
prime_video,prime_video_watch_history_public,prime_video_000338,,source_000001,2025-01-07,2025-01-07,date,2025-01-07,movie,Warcraft,,,,,Warcraft,false
prime_video,prime_video_watch_history_public,prime_video_000339,,source_000001,2024-12-30,2024-12-30,date,2024-12-30,episode,Gizli Seviye,Gizli Seviye,1,4,The One Where Phoebe Hates PBS,,false
prime_video,prime_video_watch_history_public,prime_video_000340,,source_000001,2024-12-30,2024-12-30,date,2024-12-30,episode,Gizli Seviye,Gizli Seviye,1,3,The One Hundredth,,false
prime_video,prime_video_watch_history_public,prime_video_000341,,source_000001,2024-12-30,2024-12-30,date,2024-12-30,episode,Gizli Seviye,Gizli Seviye,1,2,The One With All The Kissing,,false
prime_video,prime_video_watch_history_public,prime_video_000342,,source_000001,2024-12-30,2024-12-30,date,2024-12-30,episode,Gizli Seviye,Gizli Seviye,1,1,The One After Ross Says Rachel,,false
prime_video,prime_video_watch_history_public,prime_video_000343,,source_000001,2024-12-29,2024-12-29,date,2024-12-29,movie,Şrek 2,,,,,Şrek 2,false
prime_video,prime_video_watch_history_public,prime_video_000344,,source_000001,2024-12-24,2024-12-24,date,2024-12-24,movie,Şrek Üç,,,,,Şrek Üç,false
prime_video,prime_video_watch_history_public,prime_video_000345,,source_000001,2024-12-23,2024-12-23,date,2024-12-23,movie,Şrek,,,,,Şrek,false
prime_video,prime_video_watch_history_public,prime_video_000346,,source_000001,2024-12-23,2024-12-23,date,2024-12-23,movie,Asteriks ve Oburiks: Orta Krallık,,,,,Asteriks ve Oburiks: Orta Krallık,false
prime_video,prime_video_watch_history_public,prime_video_000347,,source_000001,2024-12-23,2024-12-23,date,2024-12-23,movie,Hansel ve Gretel: Cadı Avcıları,,,,,Hansel ve Gretel: Cadı Avcıları,false
prime_video,prime_video_watch_history_public,prime_video_000348,,source_000001,2024-12-15,2024-12-15,date,2024-12-15,movie,OPERATION FORTUNE: RUSE DE GUERRE (SERVET OPERASYONU),,,,,OPERATION FORTUNE: RUSE DE GUERRE (SERVET OPERASYONU),false
prime_video,prime_video_watch_history_public,prime_video_000349,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,movie,Oblivion,,,,,Oblivion,false
prime_video,prime_video_watch_history_public,prime_video_000350,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,movie,Kod Adı: Kırmızı,,,,,Kod Adı: Kırmızı,false
prime_video,prime_video_watch_history_public,prime_video_000351,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,movie,Mumya,,,,,Mumya,false
prime_video,prime_video_watch_history_public,prime_video_000352,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,movie,Mumya,,,,,Mumya,false
prime_video,prime_video_watch_history_public,prime_video_000353,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,movie,Van Helsing,,,,,Van Helsing,false
prime_video,prime_video_watch_history_public,prime_video_000354,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,movie,Çin Seddi,,,,,Çin Seddi,false
prime_video,prime_video_watch_history_public,prime_video_000355,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,2,The Wedding Gift Wormhole,,false
prime_video,prime_video_watch_history_public,prime_video_000356,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,1,The,,false
prime_video,prime_video_watch_history_public,prime_video_000357,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,24,The Bow Tie Asymmetry,,false
prime_video,prime_video_watch_history_public,prime_video_000358,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,23,The,,false
prime_video,prime_video_watch_history_public,prime_video_000359,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,3,The Scavenger Vortex,,false
prime_video,prime_video_watch_history_public,prime_video_000360,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,2,The Deception Verification,,false
prime_video,prime_video_watch_history_public,prime_video_000361,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,1,The,,false
prime_video,prime_video_watch_history_public,prime_video_000362,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,24,The Bon Voyage Reaction,,false
prime_video,prime_video_watch_history_public,prime_video_000363,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,23,The Love Spell Potential,,false
prime_video,prime_video_watch_history_public,prime_video_000364,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,22,The Proton Resurgence,,false
prime_video,prime_video_watch_history_public,prime_video_000365,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,21,The Closure Alternative,,false
prime_video,prime_video_watch_history_public,prime_video_000366,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,20,The Tenure Turbulence,,false
prime_video,prime_video_watch_history_public,prime_video_000367,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,19,The Closet Reconfiguration,,false
prime_video,prime_video_watch_history_public,prime_video_000368,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,18,The Contractual Obligation Implementation,,false
prime_video,prime_video_watch_history_public,prime_video_000369,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,17,The Monster Isolation,,false
prime_video,prime_video_watch_history_public,prime_video_000370,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,16,The Tangible Aﬀection Proof,,false
prime_video,prime_video_watch_history_public,prime_video_000371,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,15,The Spoiler Alert Segmentation,,false
prime_video,prime_video_watch_history_public,prime_video_000372,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,14,The Cooper/Kripke Inversion,,false
prime_video,prime_video_watch_history_public,prime_video_000373,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,13,The Bakersfield Expedition,,false
prime_video,prime_video_watch_history_public,prime_video_000374,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,12,The Egg Salad Equivalency,,false
prime_video,prime_video_watch_history_public,prime_video_000375,,source_000001,2024-12-13,2024-12-13,date,2024-12-13,episode,The Big Bang Theory,The Big Bang Theory,12,11,The Santa Simulation,,false
prime_video,prime_video_watch_history_public,prime_video_000376,,source_000001,2024-12-12,2024-12-12,date,2024-12-12,episode,The Big Bang Theory,The Big Bang Theory,3,5,The Creepy Candy Coating Corollary,,false
prime_video,prime_video_watch_history_public,prime_video_000377,,source_000001,2024-12-12,2024-12-12,date,2024-12-12,episode,The Big Bang Theory,The Big Bang Theory,3,4,The Pirate Solution,,false
prime_video,prime_video_watch_history_public,prime_video_000378,,source_000001,2024-12-12,2024-12-12,date,2024-12-12,episode,The Big Bang Theory,The Big Bang Theory,3,3,The Gothowitz Deviation,,false
prime_video,prime_video_watch_history_public,prime_video_000379,,source_000001,2024-12-08,2024-12-08,date,2024-12-08,episode,Friends,Friends,5,19,The One Where Ross Can't Flirt,,false
prime_video,prime_video_watch_history_public,prime_video_000380,,source_000001,2024-12-08,2024-12-08,date,2024-12-08,episode,Friends,Friends,5,18,The One Where Rachel Smokes,,false
prime_video,prime_video_watch_history_public,prime_video_000381,,source_000001,2024-12-02,2024-12-02,date,2024-12-02,movie,Soysuzlar Çetesi,,,,,Soysuzlar Çetesi,false
prime_video,prime_video_watch_history_public,prime_video_000382,,source_000001,2024-12-01,2024-12-01,date,2024-12-01,movie,Sefiller,,,,,Sefiller,false
prime_video,prime_video_watch_history_public,prime_video_000383,,source_000001,2024-11-30,2024-11-30,date,2024-11-30,movie,Kıyamet Z : Sonun Başlangıcı,,,,,Kıyamet Z : Sonun Başlangıcı,false
prime_video,prime_video_watch_history_public,prime_video_000384,,source_000001,2024-11-30,2024-11-30,date,2024-11-30,movie,Robin Hood,,,,,Robin Hood,false
prime_video,prime_video_watch_history_public,prime_video_000385,,source_000001,2024-11-29,2024-11-29,date,2024-11-29,episode,Friends,Friends,5,17,The One With Rachel's Inadvertent Kiss,,false
prime_video,prime_video_watch_history_public,prime_video_000386,,source_000001,2024-11-29,2024-11-29,date,2024-11-29,episode,Friends,Friends,5,16,The One With The Cop,,false
prime_video,prime_video_watch_history_public,prime_video_000387,,source_000001,2024-11-29,2024-11-29,date,2024-11-29,episode,Friends,Friends,5,15,The One With The Girl Who Hits Joey,,false
prime_video,prime_video_watch_history_public,prime_video_000388,,source_000001,2024-11-29,2024-11-29,date,2024-11-29,episode,Friends,Friends,5,14,The One Where Everybody Finds Out,,false
prime_video,prime_video_watch_history_public,prime_video_000389,,source_000001,2024-11-29,2024-11-29,date,2024-11-29,episode,Friends,Friends,5,13,The One With Joey's Bag,,false
prime_video,prime_video_watch_history_public,prime_video_000390,,source_000001,2024-11-29,2024-11-29,date,2024-11-29,episode,Friends,Friends,5,12,The One With Chandler's Work Laugh,,false
prime_video,prime_video_watch_history_public,prime_video_000391,,source_000001,2024-11-29,2024-11-29,date,2024-11-29,episode,Friends,Friends,5,11,The One With All The Resolutions,,false
prime_video,prime_video_watch_history_public,prime_video_000392,,source_000001,2024-11-29,2024-11-29,date,2024-11-29,movie,Gladiator,,,,,Gladiator,false
prime_video,prime_video_watch_history_public,prime_video_000393,,source_000001,2024-10-26,2024-10-26,date,2024-10-26,episode,Friends,Friends,4,6,The,,false
prime_video,prime_video_watch_history_public,prime_video_000394,,source_000001,2024-10-25,2024-10-25,date,2024-10-25,episode,Vaulter Succession,Vaulter Succession,2,2,The,,false
prime_video,prime_video_watch_history_public,prime_video_000395,,source_000001,2024-10-25,2024-10-25,date,2024-10-25,episode,Summer Palace Succession,Summer Palace Succession,1,1,The,,false
prime_video,prime_video_watch_history_public,prime_video_000396,,source_000001,2024-10-25,2024-10-25,date,2024-10-25,episode,Summer Palace Succession,Summer Palace Succession,1,10,Nobody Is Ever Missing,,false
prime_video,prime_video_watch_history_public,prime_video_000397,,source_000001,2024-10-25,2024-10-25,date,2024-10-25,episode,Summer Palace Succession,Summer Palace Succession,1,9,Pre-Nuptial,,false
prime_video,prime_video_watch_history_public,prime_video_000398,,source_000001,2024-10-25,2024-10-25,date,2024-10-25,episode,Summer Palace Succession,Summer Palace Succession,1,8,Prague,,false
prime_video,prime_video_watch_history_public,prime_video_000399,,source_000001,2024-09-27,2024-09-27,date,2024-09-27,episode,Succession,Succession,1,7,Austerlitz,,false
prime_video,prime_video_watch_history_public,prime_video_000400,,source_000001,2024-09-27,2024-09-27,date,2024-09-27,episode,Succession,Succession,1,6,Which,,false
prime_video,prime_video_watch_history_public,prime_video_000401,,source_000001,2024-09-27,2024-09-27,date,2024-09-27,episode,Succession,Succession,1,5,I Went to Market,,false
prime_video,prime_video_watch_history_public,prime_video_000402,,source_000001,2024-09-27,2024-09-27,date,2024-09-27,episode,Succession,Succession,1,4,Sad Sack Wasp Trap,,false
prime_video,prime_video_watch_history_public,prime_video_000403,,source_000001,2024-09-27,2024-09-27,date,2024-09-27,episode,Succession,Succession,1,3,Lifeboats,,false
prime_video,prime_video_watch_history_public,prime_video_000404,,source_000001,2024-09-27,2024-09-27,date,2024-09-27,episode,Succession,Succession,1,2,Sh*t Show at the F**k Factory,,false
prime_video,prime_video_watch_history_public,prime_video_000405,,source_000001,2024-09-27,2024-09-27,date,2024-09-27,episode,Succession,Succession,1,1,Celebration,,false
prime_video,prime_video_watch_history_public,prime_video_000406,,source_000001,2024-09-16,2024-09-16,date,2024-09-16,movie,AYKUT ENİŞTE,,,,,AYKUT ENİŞTE,false
prime_video,prime_video_watch_history_public,prime_video_000407,,source_000001,2024-09-16,2024-09-16,date,2024-09-16,movie,Yarının Savaşı,,,,,Yarının Savaşı,false
prime_video,prime_video_watch_history_public,prime_video_000408,,source_000001,2024-09-16,2024-09-16,date,2024-09-16,movie,Pamuk Prenses ve Avcı,,,,,Pamuk Prenses ve Avcı,false
prime_video,prime_video_watch_history_public,prime_video_000409,,source_000001,2024-08-03,2024-08-03,date,2024-08-03,movie,Hobbit: Smaug’un Çorak Toprakları,,,,,Hobbit: Smaug’un Çorak Toprakları,false
prime_video,prime_video_watch_history_public,prime_video_000410,,source_000001,2024-08-03,2024-08-03,date,2024-08-03,movie,Hobbit: Beklenmedik Yolculuk,,,,,Hobbit: Beklenmedik Yolculuk,false
prime_video,prime_video_watch_history_public,prime_video_000411,,source_000001,2024-07-24,2024-07-24,date,2024-07-24,movie,Hızlı ve Öfkeli 4,,,,,Hızlı ve Öfkeli 4,false
prime_video,prime_video_watch_history_public,prime_video_000412,,source_000001,2024-07-24,2024-07-24,date,2024-07-24,movie,Daha Hızlı Daha Öfkeli,,,,,Daha Hızlı Daha Öfkeli,false
prime_video,prime_video_watch_history_public,prime_video_000413,,source_000001,2024-07-21,2024-07-21,date,2024-07-21,episode,Two and a Half Men,Two and a Half Men,,21,And the Plot Moistens,,false
prime_video,prime_video_watch_history_public,prime_video_000414,,source_000001,2024-07-21,2024-07-21,date,2024-07-21,episode,Two and a Half Men,Two and a Half Men,,20,Always a Bridesmaid Never A Burro,,false
prime_video,prime_video_watch_history_public,prime_video_000415,,source_000001,2024-07-21,2024-07-21,date,2024-07-21,episode,Two and a Half Men,Two and a Half Men,,19,"Golly Moses, She's A Muﬀin",,false
prime_video,prime_video_watch_history_public,prime_video_000416,,source_000001,2024-07-21,2024-07-21,date,2024-07-21,episode,Two and a Half Men,Two and a Half Men,,18,The Spit-Covered Cobbler,,false
prime_video,prime_video_watch_history_public,prime_video_000417,,source_000001,2024-07-21,2024-07-21,date,2024-07-21,episode,Two and a Half Men,Two and a Half Men,,17,The Unfortunate Little Schnauzer,,false
prime_video,prime_video_watch_history_public,prime_video_000418,,source_000001,2024-07-21,2024-07-21,date,2024-07-21,episode,Two and a Half Men,Two and a Half Men,,16,"Ergo, The Booty Call",,false
prime_video,prime_video_watch_history_public,prime_video_000419,,source_000001,2024-07-20,2024-07-20,date,2024-07-20,episode,Two and a Half Men,Two and a Half Men,,15,My Tongue is Meat,,false
prime_video,prime_video_watch_history_public,prime_video_000420,,source_000001,2024-07-20,2024-07-20,date,2024-07-20,episode,Two and a Half Men,Two and a Half Men,,14,"Love Isn't Blind, It's Retarded",,false
prime_video,prime_video_watch_history_public,prime_video_000421,,source_000001,2024-07-19,2024-07-19,date,2024-07-19,episode,The Boys,The Boys,4,8,Dördüncü Sezon Finali,,false
prime_video,prime_video_watch_history_public,prime_video_000422,,source_000001,2024-07-17,2024-07-17,date,2024-07-17,episode,Gen V,Gen V,1,1,God,,false
prime_video,prime_video_watch_history_public,prime_video_000423,,source_000001,2024-07-17,2024-07-17,date,2024-07-17,episode,Gen V,Gen V,1,7,Köstebek,,false
prime_video,prime_video_watch_history_public,prime_video_000424,,source_000001,2024-07-17,2024-07-17,date,2024-07-17,episode,Gen V,Gen V,1,6,Pis İş,,false
prime_video,prime_video_watch_history_public,prime_video_000425,,source_000001,2024-07-17,2024-07-17,date,2024-07-17,episode,Gen V,Gen V,1,5,"Jabberwock'a Dikkat Et, Oğlum",,false
prime_video,prime_video_watch_history_public,prime_video_000426,,source_000001,2024-07-17,2024-07-17,date,2024-07-17,episode,Gen V,Gen V,1,4,Asırların Bilgeliği,,false
prime_video,prime_video_watch_history_public,prime_video_000427,,source_000001,2024-07-17,2024-07-17,date,2024-07-17,episode,Gen V,Gen V,1,3,Kızıl Bayrak Burada Dalgalanmaya Devam Edecek,,false
prime_video,prime_video_watch_history_public,prime_video_000428,,source_000001,2024-07-17,2024-07-17,date,2024-07-17,episode,Gen V,Gen V,1,2,Septikler Arasında Yaşam,,false
prime_video,prime_video_watch_history_public,prime_video_000429,,source_000001,2024-07-17,2024-07-17,date,2024-07-17,episode,Gen V,Gen V,1,1,Pis Numaralar Departmanı,,false
prime_video,prime_video_watch_history_public,prime_video_000430,,source_000001,2024-05-31,2024-05-31,date,2024-05-31,episode,Fallout,Fallout,1,8,Başlangıç,,false
prime_video,prime_video_watch_history_public,prime_video_000431,,source_000001,2024-05-31,2024-05-31,date,2024-05-31,episode,Fallout,Fallout,1,7,Radyo,,false
prime_video,prime_video_watch_history_public,prime_video_000432,,source_000001,2024-05-31,2024-05-31,date,2024-05-31,episode,Fallout,Fallout,1,6,Tuzak,,false
prime_video,prime_video_watch_history_public,prime_video_000433,,source_000001,2024-05-31,2024-05-31,date,2024-05-31,episode,Fallout,Fallout,1,5,Geçmiş,,false
prime_video,prime_video_watch_history_public,prime_video_000434,,source_000001,2024-05-31,2024-05-31,date,2024-05-31,episode,Fallout,Fallout,1,4,Hortlaklar,,false
prime_video,prime_video_watch_history_public,prime_video_000435,,source_000001,2024-05-31,2024-05-31,date,2024-05-31,episode,Fallout,Fallout,1,3,Kafa,,false
prime_video,prime_video_watch_history_public,prime_video_000436,,source_000001,2024-05-31,2024-05-31,date,2024-05-31,episode,Fallout,Fallout,1,2,Hedef,,false
prime_video,prime_video_watch_history_public,prime_video_000437,,source_000001,2024-05-31,2024-05-31,date,2024-05-31,episode,Fallout,Fallout,1,1,Son,,false
prime_video,prime_video_watch_history_public,prime_video_000438,,source_000001,2024-05-22,2024-05-22,date,2024-05-22,movie,Hızlı ve Öfkeli 10,,,,,Hızlı ve Öfkeli 10,false
prime_video,prime_video_watch_history_public,prime_video_000439,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,6,The Iron Throne,,false
prime_video,prime_video_watch_history_public,prime_video_000440,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,5,The Bells,,false
prime_video,prime_video_watch_history_public,prime_video_000441,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,4,The Last of the Starks,,false
prime_video,prime_video_watch_history_public,prime_video_000442,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,3,The Long Night,,false
prime_video,prime_video_watch_history_public,prime_video_000443,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,2,A Knight of the Seven Kingdoms,,false
prime_video,prime_video_watch_history_public,prime_video_000444,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,1,Winterfell,,false
prime_video,prime_video_watch_history_public,prime_video_000445,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,7,The Dragon and the Wolf,,false
prime_video,prime_video_watch_history_public,prime_video_000446,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,6,Beyond the Wall,,false
prime_video,prime_video_watch_history_public,prime_video_000447,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,5,Eastwatch,,false
prime_video,prime_video_watch_history_public,prime_video_000448,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,4,The Spoils of War,,false
prime_video,prime_video_watch_history_public,prime_video_000449,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,3,The Queen's Justice,,false
prime_video,prime_video_watch_history_public,prime_video_000450,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,2,Stormborn,,false
prime_video,prime_video_watch_history_public,prime_video_000451,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,1,Dragonstone,,false
prime_video,prime_video_watch_history_public,prime_video_000452,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,10,The Winds of Winter,,false
prime_video,prime_video_watch_history_public,prime_video_000453,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,9,Battle of the Bastards,,false
prime_video,prime_video_watch_history_public,prime_video_000454,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,8,No One,,false
prime_video,prime_video_watch_history_public,prime_video_000455,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,7,The Broken Man,,false
prime_video,prime_video_watch_history_public,prime_video_000456,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,6,Blood of My Blood,,false
prime_video,prime_video_watch_history_public,prime_video_000457,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,5,The Door,,false
prime_video,prime_video_watch_history_public,prime_video_000458,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,4,Book of the Stranger,,false
prime_video,prime_video_watch_history_public,prime_video_000459,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,3,Oathbreaker,,false
prime_video,prime_video_watch_history_public,prime_video_000460,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,2,Home,,false
prime_video,prime_video_watch_history_public,prime_video_000461,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,1,The,,false
prime_video,prime_video_watch_history_public,prime_video_000462,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,10,Mother's Mercy,,false
prime_video,prime_video_watch_history_public,prime_video_000463,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,9,The Dance of Dragons,,false
prime_video,prime_video_watch_history_public,prime_video_000464,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,8,Hardhome,,false
prime_video,prime_video_watch_history_public,prime_video_000465,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,7,The Gift,,false
prime_video,prime_video_watch_history_public,prime_video_000466,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,6,"Unbowed, Unbent, Unbroken",,false
prime_video,prime_video_watch_history_public,prime_video_000467,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,5,Kill the Boy,,false
prime_video,prime_video_watch_history_public,prime_video_000468,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,4,Sons of the Harpy,,false
prime_video,prime_video_watch_history_public,prime_video_000469,,source_000001,2024-04-27,2024-04-27,date,2024-04-27,episode,Game of Thrones,Game of Thrones,8,3,High Sparrow,,false
