fine_platform,fine_table,fine_record_id,fine_account,fine_source_file,fine_time_start,fine_time_end,fine_time_granularity,fine_date,title,title_missing
netflix,netflix_viewing_public,netflix_view_000162,,source_000001,2025-06-09,2025-06-09,date,2025-06-09,Young Sheldon: 3. Sezon: Vücut Simi ve Alışveriş Güvenlik Kiti,false
netflix,netflix_viewing_public,netflix_view_000163,,source_000001,2025-06-09,2025-06-09,date,2025-06-09,"Young Sheldon: 3. Sezon: Canlı Bir Tavuk, Kızarmış Bir Tavuk ve Kutsal Evlilik",false
netflix,netflix_viewing_public,netflix_view_000164,,source_000001,2025-06-09,2025-06-09,date,2025-06-09,Young Sheldon: 3. Sezon: Ergen Çorbası ve Küçük Bir Yalan Topu,false
netflix,netflix_viewing_public,netflix_view_000165,,source_000001,2025-06-09,2025-06-09,date,2025-06-09,"Young Sheldon: 3. Sezon: Parti Davetiyesi, Futbol Üzümleri ve Kara Tavuğu",false
netflix,netflix_viewing_public,netflix_view_000166,,source_000001,2025-06-09,2025-06-09,date,2025-06-09,Young Sheldon: 3. Sezon: Açgözlülük Günahı ve Çi-Çi'den Bir Çimiçanga,false
netflix,netflix_viewing_public,netflix_view_000167,,source_000001,2025-06-09,2025-06-09,date,2025-06-09,Young Sheldon: 3. Sezon: Pongo Pygmaeus ve Tükürmeyi Teşvik Eden Bir Kültür,false
netflix,netflix_viewing_public,netflix_view_000168,,source_000001,2025-06-09,2025-06-09,date,2025-06-09,Young Sheldon: 3. Sezon: Bir Şemsiye ve Çok Güçlü Bir Kol,false
netflix,netflix_viewing_public,netflix_view_000169,,source_000001,2025-06-09,2025-06-09,date,2025-06-09,Young Sheldon: 3. Sezon: Ananas ve Erkek Dostluğu,false
netflix,netflix_viewing_public,netflix_view_000170,,source_000001,2025-06-08,2025-06-08,date,2025-06-08,"Young Sheldon: 3. Sezon: Hobbitler, Fizik ve Hızlı Bir Top",false
netflix,netflix_viewing_public,netflix_view_000171,,source_000001,2025-06-08,2025-06-08,date,2025-06-08,Young Sheldon: 3. Sezon: Girişkenlik ve Popoya Şaplak,false
netflix,netflix_viewing_public,netflix_view_000172,,source_000001,2025-06-08,2025-06-08,date,2025-06-08,Young Sheldon: 3. Sezon: Bir Temizlik Odası ve Şeytanın Monopoly Tahtası,false
netflix,netflix_viewing_public,netflix_view_000173,,source_000001,2025-06-08,2025-06-08,date,2025-06-08,Young Sheldon: 3. Sezon: Şirin Dâhiler ve Teksas Kar Küreleri,false
netflix,netflix_viewing_public,netflix_view_000174,,source_000001,2025-06-08,2025-06-08,date,2025-06-08,Young Sheldon: 2. Sezon: İsveç Bilim Şeyi ve Tost Denklemi,false
netflix,netflix_viewing_public,netflix_view_000175,,source_000001,2025-06-08,2025-06-08,date,2025-06-08,Young Sheldon: 2. Sezon: Kırık Bir Kalp ve Kırık Bir Mors,false
netflix,netflix_viewing_public,netflix_view_000176,,source_000001,2025-06-08,2025-06-08,date,2025-06-08,Young Sheldon: 2. Sezon: Bir Teklif ve Dondurma Çubuğundan Bir Haç,false
netflix,netflix_viewing_public,netflix_view_000177,,source_000001,2025-06-08,2025-06-08,date,2025-06-08,Young Sheldon: 2. Sezon: Politik Kampanya ve Candy Land Hilecisi,false
netflix,netflix_viewing_public,netflix_view_000178,,source_000001,2025-06-08,2025-06-08,date,2025-06-08,Young Sheldon: 2. Sezon: En İyi Puan ve Bunsen Brülöründe Marşmelov,false
netflix,netflix_viewing_public,netflix_view_000179,,source_000001,2025-06-08,2025-06-08,date,2025-06-08,Young Sheldon: 2. Sezon: Albert Einstein ve Başka Bir Mary'nin Hikâyesi,false
netflix,netflix_viewing_public,netflix_view_000180,,source_000001,2025-06-08,2025-06-08,date,2025-06-08,"Young Sheldon: 2. Sezon: Bir Somun Ekmek ve Yüce, Şanlı Bir Bayrak",false
netflix,netflix_viewing_public,netflix_view_000181,,source_000001,2025-06-08,2025-06-08,date,2025-06-08,Young Sheldon: 2. Sezon: Matematik Acil Durumu ve Canlı Palmiyeler,false
netflix,netflix_viewing_public,netflix_view_000182,,source_000001,2025-06-08,2025-06-08,date,2025-06-08,"Young Sheldon: 2. Sezon: Davut, Câlût ve Arkadaki Yoo-Hoo",false
netflix,netflix_viewing_public,netflix_view_000183,,source_000001,2025-06-08,2025-06-08,date,2025-06-08,Young Sheldon: 2. Sezon: Nükleer Reaktör ve Âşık Adlı Bir Çocuk,false
netflix,netflix_viewing_public,netflix_view_000184,,source_000001,2025-06-08,2025-06-08,date,2025-06-08,Young Sheldon: 2. Sezon: Karın Ağrısı ve Balina Metaforu,false
netflix,netflix_viewing_public,netflix_view_000185,,source_000001,2025-06-08,2025-06-08,date,2025-06-08,Young Sheldon: 2. Sezon: İnsanüstü Bir Irk ve Alf'e Bir Mektup,false
netflix,netflix_viewing_public,netflix_view_000186,,source_000001,2025-06-06,2025-06-06,date,2025-06-06,The Seven Deadly Sins: Ejderin Yargısı: Uzun Yolculuğun Sonu,false
netflix,netflix_viewing_public,netflix_view_000187,,source_000001,2025-06-06,2025-06-06,date,2025-06-06,The Seven Deadly Sins: Ejderin Yargısı: Gücümüzü Sana Veriyoruz,false
netflix,netflix_viewing_public,netflix_view_000188,,source_000001,2025-06-06,2025-06-06,date,2025-06-06,The Seven Deadly Sins: Ejderin Yargısı: Tanrıya Karşı Gelen,false
netflix,netflix_viewing_public,netflix_view_000189,,source_000001,2025-06-06,2025-06-06,date,2025-06-06,The Seven Deadly Sins: Ejderin Yargısı: Güneşin Kurtuluşu,false
netflix,netflix_viewing_public,netflix_view_000190,,source_000001,2025-06-06,2025-06-06,date,2025-06-06,The Seven Deadly Sins: Ejderin Yargısı: Umutlar Tükenirken,false
netflix,netflix_viewing_public,netflix_view_000191,,source_000001,2025-06-06,2025-06-06,date,2025-06-06,The Seven Deadly Sins: Ejderin Yargısı: Umuda Açılan Kapı,false
netflix,netflix_viewing_public,netflix_view_000192,,source_000001,2025-06-06,2025-06-06,date,2025-06-06,"The Seven Deadly Sins: Ejderin Yargısı: Umut, Çatışma ve Çaresizlik",false
netflix,netflix_viewing_public,netflix_view_000193,,source_000001,2025-06-06,2025-06-06,date,2025-06-06,The Seven Deadly Sins: Ejderin Yargısı: Çaresizliğe Karşı Koy!,false
netflix,netflix_viewing_public,netflix_view_000194,,source_000001,2025-06-06,2025-06-06,date,2025-06-06,The Seven Deadly Sins: Ejderin Yargısı: Trajik Bir Saldırı,false
netflix,netflix_viewing_public,netflix_view_000195,,source_000001,2025-06-06,2025-06-06,date,2025-06-06,The Seven Deadly Sins: Ejderin Yargısı: Kutsal Savaş'ın Kurbanları,false
netflix,netflix_viewing_public,netflix_view_000196,,source_000001,2025-06-06,2025-06-06,date,2025-06-06,The Seven Deadly Sins: Ejderin Yargısı: Aşkın Gözü Kördür,false
netflix,netflix_viewing_public,netflix_view_000197,,source_000001,2025-06-06,2025-06-06,date,2025-06-06,The Seven Deadly Sins: Ejderin Yargısı: Bilinmeyenle Buluşma,false
netflix,netflix_viewing_public,netflix_view_000198,,source_000001,2025-06-06,2025-06-06,date,2025-06-06,The Seven Deadly Sins: Ejderin Yargısı: Araf,false
netflix,netflix_viewing_public,netflix_view_000199,,source_000001,2025-06-06,2025-06-06,date,2025-06-06,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Öfkeli Aşk,false
netflix,netflix_viewing_public,netflix_view_000200,,source_000001,2025-06-06,2025-06-06,date,2025-06-06,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Karanlık ile Sapkınlaşan Kişi,false
netflix,netflix_viewing_public,netflix_view_000201,,source_000001,2025-06-05,2025-06-05,date,2025-06-05,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Savaştan Tahrip Olmuş Britanya,false
netflix,netflix_viewing_public,netflix_view_000202,,source_000001,2025-06-05,2025-06-05,date,2025-06-05,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Kutsal Savaş'ın Başlangıcı,false
netflix,netflix_viewing_public,netflix_view_000203,,source_000001,2025-06-05,2025-06-05,date,2025-06-05,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Beklenen Çocuk,false
netflix,netflix_viewing_public,netflix_view_000204,,source_000001,2025-06-05,2025-06-05,date,2025-06-05,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Kutsal Savaş Anlaşması,false
netflix,netflix_viewing_public,netflix_view_000205,,source_000001,2025-06-05,2025-06-05,date,2025-06-05,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Azizler Baskına Geliyor,false
netflix,netflix_viewing_public,netflix_view_000206,,source_000001,2025-06-05,2025-06-05,date,2025-06-05,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Seçimimiz,false
netflix,netflix_viewing_public,netflix_view_000207,,source_000001,2025-06-05,2025-06-05,date,2025-06-05,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Yedi Ölümcül Günah'ın Sonu,false
netflix,netflix_viewing_public,netflix_view_000208,,source_000001,2025-06-05,2025-06-05,date,2025-06-05,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Kaptan İçin,false
netflix,netflix_viewing_public,netflix_view_000209,,source_000001,2025-06-05,2025-06-05,date,2025-06-05,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Yeni Bir Tehdit,false
netflix,netflix_viewing_public,netflix_view_000210,,source_000001,2025-06-05,2025-06-05,date,2025-06-05,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: En Güçlü ile En Şeytani Karşı Karşıya,false
netflix,netflix_viewing_public,netflix_view_000211,,source_000001,2025-06-05,2025-06-05,date,2025-06-05,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Bir Genç Kızın Gücü Sevgidir,false
netflix,netflix_viewing_public,netflix_view_000212,,source_000001,2025-06-05,2025-06-05,date,2025-06-05,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Kötülere İstirahat Yok,false
netflix,netflix_viewing_public,netflix_view_000213,,source_000001,2025-06-05,2025-06-05,date,2025-06-05,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Yaşadığımız Hayat,false
netflix,netflix_viewing_public,netflix_view_000214,,source_000001,2025-06-05,2025-06-05,date,2025-06-05,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Lanetli Âşıklar,false
netflix,netflix_viewing_public,netflix_view_000215,,source_000001,2025-06-05,2025-06-05,date,2025-06-05,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Oyuncak Sevgi Arıyor,false
netflix,netflix_viewing_public,netflix_view_000216,,source_000001,2025-06-05,2025-06-05,date,2025-06-05,Young Sheldon: 2. Sezon: Yaşanamamış Bir Çocukluk ve Bir Kutu Karışık Çerez,false
netflix,netflix_viewing_public,netflix_view_000217,,source_000001,2025-06-05,2025-06-05,date,2025-06-05,Young Sheldon: 2. Sezon: Aile Dinamikleri ve Kırmızı Bir Fiero,false
netflix,netflix_viewing_public,netflix_view_000218,,source_000001,2025-06-04,2025-06-04,date,2025-06-04,Young Sheldon: 2. Sezon: 8 Bitlik Prenses ve Patlak Lastik Dâhisi,false
netflix,netflix_viewing_public,netflix_view_000219,,source_000001,2025-06-04,2025-06-04,date,2025-06-04,Young Sheldon: 2. Sezon: Radyokarbon Sınıflandırma ve Doldurulmuş Rakun,false
netflix,netflix_viewing_public,netflix_view_000220,,source_000001,2025-06-04,2025-06-04,date,2025-06-04,Young Sheldon: 2. Sezon: Yedi Ölümcül Günah ve Küçük Bir Carl Sagan,false
netflix,netflix_viewing_public,netflix_view_000221,,source_000001,2025-06-04,2025-06-04,date,2025-06-04,Young Sheldon: 2. Sezon: Araştırma Çalışması ve Çekoslovak Düğün Pastaları,false
netflix,netflix_viewing_public,netflix_view_000222,,source_000001,2025-06-04,2025-06-04,date,2025-06-04,Young Sheldon: 2. Sezon: Mali Bir Sır ve Balık Sosu,false
netflix,netflix_viewing_public,netflix_view_000223,,source_000001,2025-06-04,2025-06-04,date,2025-06-04,Young Sheldon: 2. Sezon: İnanç Krizi ve Ahtapot Uzaylılar,false
netflix,netflix_viewing_public,netflix_view_000224,,source_000001,2025-06-04,2025-06-04,date,2025-06-04,Young Sheldon: 2. Sezon: Rakip Deha ve Sir Isaac Neutron,false
netflix,netflix_viewing_public,netflix_view_000225,,source_000001,2025-06-04,2025-06-04,date,2025-06-04,Young Sheldon: 2. Sezon: Tiz Uğultu ve Destek Tekerleri,false
netflix,netflix_viewing_public,netflix_view_000226,,source_000001,2025-06-04,2025-06-04,date,2025-06-04,"Young Sheldon: 1. Sezon: Vanilyalı Dondurma, Talipler ve Yemek Odası Takımı",false
netflix,netflix_viewing_public,netflix_view_000227,,source_000001,2025-06-04,2025-06-04,date,2025-06-04,"Young Sheldon: 1. Sezon: Yaz Sosisi, Bir Cep Yağmurluğu ve Tony Danza",false
netflix,netflix_viewing_public,netflix_view_000228,,source_000001,2025-06-04,2025-06-04,date,2025-06-04,"Young Sheldon: 1. Sezon: Bir Köpek, Bir Sincap ve Adı Balık Olan Bir Balık",false
netflix,netflix_viewing_public,netflix_view_000229,,source_000001,2025-06-03,2025-06-03,date,2025-06-03,"Young Sheldon: 1. Sezon: Gluonlar, Guacamole ve Mor",false
netflix,netflix_viewing_public,netflix_view_000230,,source_000001,2025-06-03,2025-06-03,date,2025-06-03,"Young Sheldon: 1. Sezon: Bir Anne, Bir Çocuk ve Mavi Adamın Arka Tarafı",false
netflix,netflix_viewing_public,netflix_view_000231,,source_000001,2025-06-03,2025-06-03,date,2025-06-03,"Young Sheldon: 1. Sezon: Jiu-Jitsu, Balonlu Naylon ve Yoo-hoo",false
netflix,netflix_viewing_public,netflix_view_000232,,source_000001,2025-06-03,2025-06-03,date,2025-06-03,"Young Sheldon: 1. Sezon: Katil Asteroidler, Oklahoma ve Kıvırcık Saç Makinesi",false
netflix,netflix_viewing_public,netflix_view_000233,,source_000001,2025-06-03,2025-06-03,date,2025-06-03,"Young Sheldon: 1. Sezon: Dolomit, Elma Dilimleri ve Gizemli Bir Kadın",false
netflix,netflix_viewing_public,netflix_view_000234,,source_000001,2025-06-03,2025-06-03,date,2025-06-03,"Young Sheldon: 1. Sezon: Patates Salatası, Bir Süpürge Sapı ve Babanın Viskisi",false
netflix,netflix_viewing_public,netflix_view_000235,,source_000001,2025-06-03,2025-06-03,date,2025-06-03,"Young Sheldon: 1. Sezon: Bir Hapşırık, Okulda Kalma Cezası ve Sissy Spacek",false
netflix,netflix_viewing_public,netflix_view_000236,,source_000001,2025-06-03,2025-06-03,date,2025-06-03,"Young Sheldon: 1. Sezon: Bir Bilgisayar, Plastik Bir Midilli ve Bir Kasa Bira",false
netflix,netflix_viewing_public,netflix_view_000237,,source_000001,2025-06-02,2025-06-02,date,2025-06-02,"Young Sheldon: 1. Sezon: Şeytanlar, Pazar Dersi ve Asal Sayılar",false
netflix,netflix_viewing_public,netflix_view_000238,,source_000001,2025-06-02,2025-06-02,date,2025-06-02,"Young Sheldon: 1. Sezon: Kartal Tüyü, Taze Fasulye ve Bir Eskimo",false
netflix,netflix_viewing_public,netflix_view_000239,,source_000001,2025-06-02,2025-06-02,date,2025-06-02,"Young Sheldon: 1. Sezon: Spock, Kirk ve Testis Fıtığı",false
netflix,netflix_viewing_public,netflix_view_000240,,source_000001,2025-06-02,2025-06-02,date,2025-06-02,"Young Sheldon: 1. Sezon: Canaveral Burnu, Schrödinger'in Kedisi ve Cyndi Lauper'ın Saçı",false
netflix,netflix_viewing_public,netflix_view_000241,,source_000001,2025-06-02,2025-06-02,date,2025-06-02,"Young Sheldon: 1. Sezon: Göğüs Eti, Büyücü ve Cannonball Run",false
netflix,netflix_viewing_public,netflix_view_000242,,source_000001,2025-06-02,2025-06-02,date,2025-06-02,"Young Sheldon: 1. Sezon: Bir Arma, Bir Modem ve Bir Zantac®",false
netflix,netflix_viewing_public,netflix_view_000243,,source_000001,2025-06-02,2025-06-02,date,2025-06-02,"Young Sheldon: 1. Sezon: Güneş Enerjili Hesap Makinesi, Maçtaki Top ve Bir Ponpon Kızın Bağrı",false
netflix,netflix_viewing_public,netflix_view_000244,,source_000001,2025-06-02,2025-06-02,date,2025-06-02,"Young Sheldon: 1. Sezon: Bir Terapist, Bir Çizgi Roman ve Kahvaltıdaki Sosis",false
netflix,netflix_viewing_public,netflix_view_000245,,source_000001,2025-06-02,2025-06-02,date,2025-06-02,"Young Sheldon: 1. Sezon: Poker, İnanç ve Yumurtalar",false
netflix,netflix_viewing_public,netflix_view_000246,,source_000001,2025-06-02,2025-06-02,date,2025-06-02,"Young Sheldon: 1. Sezon: Roketler, Komünistler ve Dewey Ondalık Sistemi",false
netflix,netflix_viewing_public,netflix_view_000247,,source_000001,2025-06-02,2025-06-02,date,2025-06-02,Young Sheldon: 1. Sezon: Pilot Bölüm,false
netflix,netflix_viewing_public,netflix_view_000248,,source_000001,2025-05-27,2025-05-27,date,2025-05-27,"The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Ölümcül Günahlar, Birleşin!",false
netflix,netflix_viewing_public,netflix_view_000249,,source_000001,2025-05-27,2025-05-27,date,2025-05-27,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Buna Sevgi Denir,false
netflix,netflix_viewing_public,netflix_view_000250,,source_000001,2025-05-27,2025-05-27,date,2025-05-27,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Duygusal Girdap,false
netflix,netflix_viewing_public,netflix_view_000251,,source_000001,2025-05-27,2025-05-27,date,2025-05-27,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: On Emir İle Dört Başmelek Karşı Karşıya,false
netflix,netflix_viewing_public,netflix_view_000252,,source_000001,2025-05-27,2025-05-27,date,2025-05-27,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Işık Olsun,false
netflix,netflix_viewing_public,netflix_view_000253,,source_000001,2025-05-27,2025-05-27,date,2025-05-27,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Kutsal Savaş Anıları,false
netflix,netflix_viewing_public,netflix_view_000254,,source_000001,2025-05-27,2025-05-27,date,2025-05-27,The Seven Deadly Sins: Tanrıların Müthiş Gazabı: Karanlığı Yok Eden Aydınlık,false
netflix,netflix_viewing_public,netflix_view_000255,,source_000001,2025-05-27,2025-05-27,date,2025-05-27,The Seven Deadly Sins: Emirlerin Uyanışı: Sen Burada Olduğun Müddetçe,false
netflix,netflix_viewing_public,netflix_view_000256,,source_000001,2025-05-18,2025-05-18,date,2025-05-18,The Seven Deadly Sins: Emirlerin Uyanışı: Kahraman Yükseliyor!,false
netflix,netflix_viewing_public,netflix_view_000257,,source_000001,2025-05-18,2025-05-18,date,2025-05-18,The Seven Deadly Sins: Emirlerin Uyanışı: Günahların Dönüşü,false
netflix,netflix_viewing_public,netflix_view_000258,,source_000001,2025-05-18,2025-05-18,date,2025-05-18,The Seven Deadly Sins: Emirlerin Uyanışı: Malum Sıcaklık,false
netflix,netflix_viewing_public,netflix_view_000259,,source_000001,2025-05-18,2025-05-18,date,2025-05-18,The Seven Deadly Sins: Emirlerin Uyanışı: Umut Et,false
netflix,netflix_viewing_public,netflix_view_000260,,source_000001,2025-05-18,2025-05-18,date,2025-05-18,"The Seven Deadly Sins: Emirlerin Uyanışı: Meliodas, 10 Emir'e Karşı",false
netflix,netflix_viewing_public,netflix_view_000261,,source_000001,2025-05-18,2025-05-18,date,2025-05-18,The Seven Deadly Sins: Emirlerin Uyanışı: O Işık Kimin İçin Parıldıyor?,false
netflix,netflix_viewing_public,netflix_view_000262,,source_000001,2025-05-18,2025-05-18,date,2025-05-18,The Seven Deadly Sins: Emirlerin Uyanışı: Efsanevi Şahıslar,false
netflix,netflix_viewing_public,netflix_view_000263,,source_000001,2025-05-18,2025-05-18,date,2025-05-18,The Seven Deadly Sins: Emirlerin Uyanışı: Ölüm Kapanı Labirenti,false
netflix,netflix_viewing_public,netflix_view_000264,,source_000001,2025-05-18,2025-05-18,date,2025-05-18,The Seven Deadly Sins: Emirlerin Uyanışı: Tüyler Ürperten İtiraf,false
netflix,netflix_viewing_public,netflix_view_000265,,source_000001,2025-05-18,2025-05-18,date,2025-05-18,The Seven Deadly Sins: Emirlerin Uyanışı: Güneşin Üstadı,false
